file,major_emotion,transcription,whisper_text
Ses03F_script02_2_M003.wav,frustrated," Well, I'm not the only one. Look at all these people.","Well, I'm not the only one. Look at all these people."
Ses03F_script02_2_M004.wav,frustrated, Are we talking about the same thing?,Are we talking about the same thing?
Ses03F_script02_2_M005.wav,neutral," Carla, can I ask you something? Don't take this wrong, but are you having your period?","Carla, can I ask you something? Don't take this wrong, but are you having your period?"
Ses03F_script02_2_M006.wav,frustrated," Okay, then what's bugging you?","Okay, then what's bugging you?"
Ses03F_script02_2_M007.wav,frustrated," There's nothing to it, alright? We come down here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish, and then they go home and we go home.","There's nothing to it. All right. We come down here. The grunion arrive. They do their little fish business. We go, ooh, look at the fish. And then they go home and we go home."
Ses03F_script02_2_M008.wav,neutral, We're not seeing the grunions?,We're not seeing the grunnions?
Ses03F_script02_2_M009.wav,frustrated, We missed them twice. That's not ever.,We missed them twice. That's not ever. Twice isn't even
Ses03F_script02_2_M010.wav,frustrated, We'll see them this time.,We'll see them this time.
Ses03F_script02_2_M011.wav,frustrated," God, I thought you wanted to see it.",I thought you wanted to see it.
Ses03F_script02_2_M012.wav,frustrated, It's just fish. Nothing to get traumatized over.,It's just fish. Nothing to get traumatized over.
Ses03F_script02_2_M013.wav,frustrated," I've been turning this thing over in my head trying to figure out when the point was when we took a turn for the worse, and I can't seem to pinpoint it.",I've been trying to mold this through my head to figure out when the point was when we took a turn from the worst and I can't seem to pinpoint it.
Ses03F_script02_2_M014.wav,frustrated," You were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see. I took a shower. You were watching the news. You said Augie, I think the grunion are running. I said great, let's go. I feel lucky tonight.","Okay, you were fine during the phone call from Marge. Dinner was okay. Doing the dishes was no problem. Let's see, I took a shower. We were watching the news, you said. Augie, I think the grunion are running. I said, great, let's go. I feel lucky tonight."
Ses03F_script02_2_M015.wav,frustrated," And so I'm getting the animals, putting the animals out in the yard. I'm putting on my jacket, getting the car out of the garage-",So I'm getting the animals putting the animals out in the yard. I'm putting on my jacket getting the car out of the garage
Ses03F_script02_2_M016.wav,neutral, Wait a minute. I got it.,Wait a minute. I got it.
Ses03F_script02_2_M017.wav,frustrated," It was driving past the Knickerbocker Liquor Locker, right? You said let's get some champagne, and I said time's-a-wasting or something like that.","He was driving past the Knickerbocker liquor locker, right? He said, let's get some champagne, and I said, time's a-wasting or something like that."
Ses03F_script02_2_M018.wav,frustrated," You want this to be like the other time, right? That's it. Right?","You want this to be like the other time, right? That's it, right?"
Ses03F_script02_2_M019.wav,frustrated," Right. I got it. Of course. Listen, do you want to dance?","Okay, right, I got it, of course. Listen, do you want to dance?"
Ses03F_script02_2_M020.wav,frustrated, Do you want me to get some champagne?,Do you want me to get some champagne?
Ses03F_script02_2_M021.wav,frustrated, Take off our shoes?,Take off our shoes.
Ses03F_script02_2_M022.wav,frustrated, What? What? Do you want me to breathe in your ear?,What? What? Do you want me to breathe in your ear?
Ses03F_script02_2_M023.wav,frustrated, Do you want to get married again? What? What? Do you want to get a divorce?,Do you want to get married again? No! What? What? Do you want to get a divorce? No!
Ses03F_script02_2_M024.wav,frustrated, A vacation?,A vacation?
Ses03F_script02_2_M025.wav,frustrated, A new carpet? A poodle?,"A new carpet, a poodle,"
Ses03F_script02_2_M026.wav,angry," A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?","A back rub? Some ice cream? A suicide pack? What the hell do you want, Carla?"
Ses03F_script02_2_M027.wav,frustrated," Jesus, welcome to the human race.","Jesus, welcome to the human race."
Ses03F_script02_2_M028.wav,frustrated, Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?,"Could you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line, that four years down the line, that we'd come to the beach and argue with each other over fish?"
Ses03F_script02_2_M029.wav,frustrated," No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.","No, I was just like you. I thought it was gonna be all peaches and roses and everything great and the wind in our hair and the sand in our toes and the fish will always come and the bills will pay themselves and we'll have three big fat rosy kids and..."
Ses03F_script02_2_M030.wav,frustrated," You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.","You know what you get? The joke's on us, baby. Because do you know what you get? Huh? Carla, do you know what you get? You get this."
Ses03F_script02_2_M031.wav,frustrated," Yes, it is.","It's nothing. Yes, it is."
Ses03F_script02_2_M032.wav,frustrated, Right.,Right.
Ses03F_script02_2_M033.wav,frustrated," No, I know. Me neither.","No, I know. Me neither."
Ses03F_script02_2_M034.wav,frustrated," Well, I'm doing the best I can.",I'm doing the best I can.
Ses03F_script02_2_M035.wav,frustrated," Yeah, maybe if you were with someone else too.","Yeah, maybe if you were with someone else too."
Ses03F_script02_2_M036.wav,happy," No, I know. But I know I don't make you happy.","No, I know. But I know I don't make you happy."
Ses03F_script02_2_M037.wav,surprise, Yeah?,Yeah?
Ses03F_script02_2_M038.wav,happy," Actually now that you mention it, no, I don't.","Actually, now that you mention it, no, I don't."
Ses03F_script02_2_M039.wav,happy," Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.","Seemed like a pretty good spot to me. I mean, look at the view of the moon we got from here."
Ses03F_script02_2_M040.wav,happy, Look what we got here.,Look what we got here.
Ses03F_script02_2_M041.wav,happy, It's not champagne.,It's not champagne.
Ses03F_script02_2_M042.wav,neutral, Are you still cold? Do you want to go home?,Are you still cold? Do you want to go home?
Ses03F_script02_2_M043.wav,neutral, Shh.,Shhh.
Ses03F_script02_2_M044.wav,happy, If we're very quiet the fish might come.,"If we're very quiet, the fish might come."
Ses03F_script02_2_M045.wav,happy, Or not.,Or not.
Ses03F_script03_1_F000.wav,neutral, [BREATHING],Sigh.
Ses03F_script03_1_F001.wav,neutral, Do you think it's them?,Do you think it's them?
Ses03F_script03_1_F002.wav,fear," I mean, nobody knows we're here except for Freda and she wouldn't ring up.","I mean, nobody knows we're here except for Frida, and she wouldn't ring up."
Ses03F_script03_1_F003.wav,fear, What are we to do?,What are we to do?
Ses03F_script03_1_F004.wav,frustrated," Yes. Now and always, sweet.","Yes, Fred. Now and always, sweet."
Ses03F_script03_1_F005.wav,frustrated, It was bound to come sooner or later.,It was bound to come sooner or later.
Ses03F_script03_1_F006.wav,frustrated," [LAUGHTER] God, it sent shivers up my spine.",It sent shivers up my spine.
Ses03F_script03_1_F007.wav,excited," Um terrible thing is one can't stay happy. Well, it's true. I mean, the whole business is a very poor joke.","The terrible thing is one can't stay happy. Well, it's true. I mean, the whole business is a very poor joke."
Ses03F_script03_1_F008.wav,excited," Yes, meaning just that.","Yes, meaning just that. What does"
Ses03F_script03_1_F009.wav,excited, Don't laugh at me. I'm serious.,Don't laugh at me. I'm serious.
Ses03F_script03_1_F010.wav,excited, Who's they?,Who's they?
Ses03F_script03_1_F011.wav,excited," Well, if I laugh at everything I'm going to have to laugh at us too.","If I laugh at everything, I'm going to have to laugh at us too."
Ses03F_script03_1_F012.wav,excited," So how long is it going to last? This ludicrous, overbearing love of ours?","So how long is it going to last, this ludicrous, overbearing love of ours?"
Ses03F_script03_1_F013.wav,excited, Shall we always want to bicker and fight?,Shall we always want to bicker and fight?
Ses03F_script03_1_F014.wav,sad," Oh dear, well, shall we want that?","Oh dear, well shall we want that?"
Ses03F_script03_1_F015.wav,sad," Well, what if happens if one of us is to die? Does the one that's left still laugh?","Well, what if happens if one of us is to die? Does the one that's left still laugh? Yes."
Ses03F_script03_1_F016.wav,excited," Well, that's serious enough.","Well, that's serious enough."
Ses03F_script03_1_F017.wav,excited," Darling, I believe you're talking nonsense.","Darling, I believe you're talking nonsense."
Ses03F_script03_1_F018.wav,excited," Elliott, worms don't pop.","Elliot, worms don't pop."
Ses03F_script03_1_F019.wav,excited," Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.","Thank you, dear. The same applies to you, except that if I ever so much as catch you at looking at another woman, I'll kill you."
Ses03F_script03_1_F020.wav,excited, Which particular one?,And Venice. Which particular one?
Ses03F_script03_1_F021.wav,happy, Oh Charles. That was his name. Charles. He did wiggle so beautifully.,"I bet. Oh, Charles. That was his name, Charles. He did wiggle so beautifully. Horrible."
Ses03F_script03_1_F022.wav,excited, I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.,I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.
